campaign	configuration	source_path	qualified_type	field_order	field_name	declared_type	declaration_line	ownership_unit	ownership_review
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	6	m_targetTexture	wgpu::Texture	306	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	7	m_coverageTexture	wgpu::Texture	307	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	8	m_clipTexture	wgpu::Texture	308	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	9	m_scratchColorTexture	wgpu::Texture	309	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	10	m_msaaColorTexture	wgpu::Texture	310	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	11	m_msaaDepthStencilTexture	wgpu::Texture	311	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	12	m_dstColorTexture	wgpu::Texture	312	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	13	m_targetTextureView	wgpu::TextureView	314	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	14	m_coverageTextureView	wgpu::TextureView	315	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	15	m_clipTextureView	wgpu::TextureView	316	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	16	m_scratchColorTextureView	wgpu::TextureView	317	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	17	m_msaaColorTextureView	wgpu::TextureView	318	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	18	m_msaaDepthStencilTextureView	wgpu::TextureView	319	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderTargetWebGPU	19	m_dstColorTextureView	wgpu::TextureView	320	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::TextureWebGPUImpl	1	m_texture	wgpu::Texture	341	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::TextureWebGPUImpl	2	m_textureView	wgpu::TextureView	342	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_layout_wgpu.hpp	rive::ore::BindGroupLayoutWGPU	1	m_wgpuBGL	wgpu::BindGroupLayout	19	webgpu:ore:bind_group_layout	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	1	m_uboEntries	std::vector<UBOEntry>	51	webgpu:ore:bind_group	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	2	m_texEntries	std::vector<TexEntry>	52	webgpu:ore:bind_group	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	3	m_sampEntries	std::vector<SampEntry>	53	webgpu:ore:bind_group	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	4	m_wgpuBGL	wgpu::BindGroupLayout	54	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	5	m_label	std::string	55	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	6	m_cache	std::vector<CachedGroup>	64	webgpu:ore:bind_group	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU	7	m_nullBindGroup	wgpu::BindGroup	68	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::CachedGroup	1	key	std::vector<WGPUBuffer>	61	webgpu:ore:bind_group	native-handle-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::CachedGroup	2	bindGroup	wgpu::BindGroup	62	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::SampEntry	1	binding	uint32_t	48	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::SampEntry	2	sampler	wgpu::Sampler	49	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::TexEntry	1	binding	uint32_t	43	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::TexEntry	2	view	wgpu::TextureView	44	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::UBOEntry	1	buffer	BufferWGPU *	36	webgpu:ore:bind_group	native-handle-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::UBOEntry	2	binding	uint32_t	37	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::UBOEntry	3	offset	uint64_t	38	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	rive::ore::BindGroupWGPU::UBOEntry	4	size	uint64_t	39	webgpu:ore:bind_group	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	1	m_pool	std::vector<Backing>	50	webgpu:ore:buffer	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	2	m_currentIndex	size_t	51	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	3	m_boundSinceUpdate	bool	52	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	4	m_shadow	std::vector<uint8_t>	57	webgpu:ore:buffer	container-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	5	m_wgpuUsage	wgpu::BufferUsage	59	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	6	m_wgpuDevice	wgpu::Device	60	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	7	m_wgpuQueue	wgpu::Queue	61	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU	8	m_ctx	ContextWGPU *	62	webgpu:ore:buffer	native-handle-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU::Backing	1	buffer	wgpu::Buffer	40	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	rive::ore::BufferWGPU::Backing	2	frameStamp	uint64_t	41	webgpu:ore:buffer	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	rive::ore::PipelineWGPU	1	m_wgpuDevice	wgpu::Device	18	webgpu:ore:pipeline	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	rive::ore::PipelineWGPU	2	m_wgpuPipeline	wgpu::RenderPipeline	19	webgpu:ore:pipeline	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	rive::ore::PipelineWGPU	3	m_wgpuPipelineLayout	wgpu::PipelineLayout	20	webgpu:ore:pipeline	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	1	m_wgpuContext	ContextWGPU *	59	webgpu:ore:render_pass	native-handle-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	2	m_currentPipeline	rcp<Pipeline>	60	webgpu:ore:render_pass	retained-owner-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	3	m_wgpuPassEncoder	wgpu::RenderPassEncoder	61	webgpu:ore:render_pass	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	4	m_wgpuIndexBuffer	wgpu::Buffer	62	webgpu:ore:render_pass	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	5	m_wgpuIndexFormat	wgpu::IndexFormat	63	webgpu:ore:render_pass	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	rive::ore::RenderPassWGPU	6	m_wgpuIndexOffset	uint32_t	64	webgpu:ore:render_pass	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	rive::ore::SamplerWGPU	1	m_wgpuSampler	wgpu::Sampler	17	webgpu:ore:sampler	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_shader_module_wgpu.hpp	rive::ore::ShaderModuleWGPU	1	m_wgpuShaderModule	wgpu::ShaderModule	19	webgpu:ore:shader_module	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	rive::ore::TextureViewWGPU	1	m_wgpuTextureView	wgpu::TextureView	33	webgpu:ore:texture	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	rive::ore::TextureWGPU	1	m_wgpuTexture	wgpu::Texture	18	webgpu:ore:texture	value-lifetime-review-required
webgpu	webgpu-dawn-v2	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	rive::ore::TextureWGPU	2	m_wgpuQueue	wgpu::Queue	19	webgpu:ore:texture	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	rive::ore::ContextWGPU	1	m_wgpuBackend	WGPUBackend	92	webgpu:ore:context	native-handle-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	rive::ore::ContextWGPU	2	m_wgpuDevice	wgpu::Device	93	webgpu:ore:context	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	rive::ore::ContextWGPU	3	m_wgpuQueue	wgpu::Queue	94	webgpu:ore:context	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	rive::ore::ContextWGPU	4	m_wgpuCommandEncoder	wgpu::CommandEncoder	95	webgpu:ore:context	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	rive::ore::ContextWGPU	5	m_frameSerial	uint64_t	96	webgpu:ore:context	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	1	m_device	const wgpu::Device	189	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	2	m_queue	const wgpu::Queue	190	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	3	m_contextOptions	const ContextOptions	191	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	4	m_capabilities	Capabilities	192	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	5	m_drawPipelineLayouts	std::array<std::unique_ptr<DrawPipelineLayout>, gpu::INTERLOCK_MODE_COUNT>	199	webgpu:renderer:render_context_webgpu_impl	retained-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	6	m_blitTextureAsDrawPipeline	std::unique_ptr<BlitTextureAsDrawPipeline>	213	webgpu:renderer:render_context_webgpu_impl	retained-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	7	m_colorRampPipeline	std::unique_ptr<ColorRampPipeline>	218	webgpu:renderer:render_context_webgpu_impl	retained-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	8	m_gradientTexture	wgpu::Texture	219	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	9	m_gradientTextureView	wgpu::TextureView	220	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	10	m_tessellatePipeline	std::unique_ptr<TessellatePipeline>	224	webgpu:renderer:render_context_webgpu_impl	retained-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	11	m_tessSpanIndexBuffer	wgpu::Buffer	225	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	12	m_tessVertexTexture	wgpu::Texture	226	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	13	m_tessVertexTextureView	wgpu::TextureView	227	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	14	m_featherAtlasPipeline	std::unique_ptr<FeatherAtlasPipeline>	231	webgpu:renderer:render_context_webgpu_impl	retained-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	15	m_featherAtlasTexture	wgpu::Texture	232	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	16	m_featherAtlasTextureView	wgpu::TextureView	233	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	17	m_drawPipelines	std::map<uint64_t, DrawPipeline>	237	webgpu:renderer:render_context_webgpu_impl	container-owner-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	18	m_linearSampler	wgpu::Sampler	238	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	19	m_imageSamplers	wgpu::Sampler[18]	239	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	20	m_samplerBindings	wgpu::BindGroup	240	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	21	m_emptyBindingsLayout	wgpu::BindGroupLayout	241	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	22	m_pathPatchVertexBuffer	wgpu::Buffer	242	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	23	m_pathPatchIndexBuffer	wgpu::Buffer	243	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	24	m_imageRectVertexBuffer	wgpu::Buffer	244	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	25	m_imageRectIndexBuffer	wgpu::Buffer	245	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	26	m_gaussianIntegralTexture	wgpu::Texture	248	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	27	m_gaussianIntegralTextureView	wgpu::TextureView	249	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	28	m_atomicPLSBackingBufferSize	uint64_t	252	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	rive::gpu::RenderContextWebGPUImpl	29	m_atomicPLSColorBuffer	wgpu::Buffer	253	webgpu:renderer:render_context_webgpu_impl	value-lifetime-review-required
