campaign	corpus_entry	primary_backend_id	mode	stream_sha256	run_a_replay_sha256	run_b_replay_sha256	adapter	run_a_png_sha256	run_b_png_sha256	observed_different_pixels	observed_max_channel_delta	frozen_max_different_pixels	frozen_max_channel_delta	candidate_output_observed	status
webgl2	riv-joel_v3-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_flag_test-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-joystick_nested_remap-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-juice-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_event_to_script-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_listener-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-keyboard_listener-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_data_enum_test-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_animation_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_animation_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_state_machine_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_state_machine_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_export_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_view_model_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_view_model_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_vmtest_1_host-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_vmtest_1_host-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_with_image-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_with_image-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_with_text_and_image-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-library_with_text_and_image-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-5-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-5-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-6-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-6-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-7-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-light_switch-frame-7-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_index_script_access-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_index_script_access-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_items-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_items-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_length_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_length_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-list_to_path-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-listener_action_inputs-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-listener_action_inputs-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-listener_view_model-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-listener_view_model-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-local_bounds-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-local_bounds-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-lock_icon_demo-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-long_name-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-looping_timeline_events-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-magic_alley_db_reduced_export-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-magic_alley_db_reduced_export-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-modifier_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-modifier_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-modifier_to_run-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-modifier_to_run-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multi_listeners-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multi_listeners-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multiple_state_machines-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multitouch-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multitouch-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multitouch_enter-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-multitouch_enter-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-n_slice_triangle-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-n_slice_triangle-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_opacity-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_opacity-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_artboard_quantize_and_speed-frame-4-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_event_test-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_event_test-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_events-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_events-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_hug-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_hug-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_needs_advance-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_needs_advance-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-0-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-0-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-1-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-1-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-2-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-2-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-3-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-3-msaa	ffi-webgl2	msaa	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
webgl2	riv-nested_solo-frame-4-clockwise-atomic	ffi-webgl2	clockwise-atomic	-	-	-	-	-	-	-	-	-	-	false	pending-source-capture
